user_id,plan,watch_time_y0,watch_time_y1,sessions_y0,sessions_y1,completion_y0,completion_y1,buffering_y0,buffering_y1
892,premium,29.747,32.747,6.657,6.707,0.5411,0.5411,5.53,5.55
893,premium,90.792,93.792,8.342,8.392,0.4178,0.4178,6.144,6.164
894,basic,21.46,24.46,3.06,3.11,0.5802,0.5802,6.099,6.119
895,basic,6.321,9.321,4.386,4.436,0.3488,0.3488,3.214,3.234
896,basic,0.0,0.0,6.454,6.504,0.9355,0.9355,8.389,8.409
897,basic,0.0,0.0,4.453,4.503,0.7754,0.7754,0.0,0.0
898,basic,11.297,14.297,2.47,2.52,0.7373,0.7373,7.386,7.406
899,basic,30.273,33.273,4.855,4.905,0.3313,0.3313,0.0,0.0
900,premium,92.984,95.984,8.216,8.266,0.8183,0.8183,6.499,6.519
901,premium,125.129,128.129,7.492,7.542,0.5387,0.5387,4.012,4.032
902,basic,66.533,69.533,5.868,5.918,0.4245,0.4245,3.029,3.049
903,basic,30.613,33.613,8.129,8.179,0.7498,0.7498,10.465,10.485
904,premium,89.236,92.236,6.138,6.188,0.4133,0.4133,3.864,3.884
905,basic,100.041,103.041,9.418,9.468,0.1806,0.1806,0.0,0.0
906,basic,43.855,46.855,10.696,10.746,0.3867,0.3867,3.179,3.199
907,basic,29.949,32.949,5.277,5.327,0.5399,0.5399,0.0,0.0
908,basic,41.643,44.643,3.77,3.82,0.5392,0.5392,8.37,8.39
909,basic,20.084,23.084,7.401,7.451,0.5762,0.5762,10.931,10.951
910,basic,27.792,30.792,6.209,6.259,0.19,0.19,0.0,0.0
911,premium,27.702,30.702,5.533,5.583,0.5194,0.5194,7.957,7.977
912,basic,45.943,48.943,5.605,5.655,0.342,0.342,3.726,3.746
913,premium,81.165,84.165,4.059,4.109,0.7141,0.7141,5.972,5.992
914,basic,0.0,0.0,4.389,4.439,0.7105,0.7105,6.24,6.26
915,basic,133.173,136.173,5.8,5.85,0.5093,0.5093,1.367,1.387
916,basic,75.71,78.71,3.632,3.682,0.6735,0.6735,0.0,0.0
917,basic,126.203,129.203,2.612,2.662,0.3908,0.3908,0.147,0.167
918,basic,0.0,1.045,5.983,6.033,0.9666,0.9666,7.51,7.53
919,basic,81.794,84.794,4.959,5.009,0.4439,0.4439,6.593,6.613
920,basic,32.699,35.699,3.734,3.784,0.6366,0.6366,6.648,6.668
921,basic,41.59,44.59,7.147,7.197,0.4533,0.4533,8.715,8.735
922,basic,94.051,97.051,5.94,5.99,0.7243,0.7243,7.452,7.472
923,basic,4.646,7.646,4.73,4.78,0.4329,0.4329,2.794,2.814
924,basic,5.975,8.975,6.25,6.3,0.7249,0.7249,7.001,7.021
925,basic,10.311,13.311,6.215,6.265,0.6974,0.6974,0.0,0.0
926,basic,0.0,0.0,2.825,2.875,0.5984,0.5984,0.0,0.0
927,premium,0.0,0.0,5.157,5.207,0.7117,0.7117,4.667,4.687
928,basic,0.0,0.0,8.181,8.231,0.4205,0.4205,1.477,1.497
929,premium,117.725,120.725,5.763,5.813,0.4319,0.4319,0.0,0.0
930,basic,0.0,0.0,9.095,9.145,0.6156,0.6156,3.386,3.406
931,premium,0.0,0.0,8.557,8.607,0.7088,0.7088,0.0,0.0
932,basic,71.695,74.695,7.611,7.661,0.4053,0.4053,1.535,1.555
933,basic,0.0,0.0,3.498,3.548,0.2647,0.2647,11.222,11.242
934,basic,73.821,76.821,5.206,5.256,0.5624,0.5624,5.65,5.67
935,basic,24.463,27.463,4.222,4.272,0.5251,0.5251,2.039,2.059
936,premium,67.081,70.081,7.404,7.454,0.2739,0.2739,3.305,3.325
937,basic,88.398,91.398,5.877,5.927,0.2772,0.2772,1.322,1.342
938,premium,79.229,82.229,6.756,6.806,0.5941,0.5941,1.055,1.075
939,basic,44.172,47.172,6.374,6.424,0.2483,0.2483,7.216,7.236
940,premium,89.487,92.487,6.871,6.921,0.5456,0.5456,12.317,12.337
941,basic,38.159,41.159,5.437,5.487,0.648,0.648,8.781,8.801
942,basic,30.178,33.178,7.628,7.678,0.3628,0.3628,0.0,0.0
943,basic,4.644,7.644,7.429,7.479,0.8098,0.8098,16.723,16.743
944,basic,81.109,84.109,6.554,6.604,0.7189,0.7189,4.937,4.957
945,basic,29.441,32.441,2.524,2.574,0.6279,0.6279,7.543,7.563
946,premium,112.053,115.053,7.834,7.884,0.5653,0.5653,10.947,10.967
947,basic,55.294,58.294,7.087,7.137,0.7538,0.7538,0.0,0.0
948,basic,93.016,96.016,7.0,7.05,0.4474,0.4474,0.0,0.0
949,premium,1.584,4.584,6.643,6.693,0.0704,0.0704,0.0,0.0
950,basic,0.0,0.0,5.924,5.974,0.6668,0.6668,1.156,1.176
951,basic,54.035,57.035,4.5,4.55,0.4538,0.4538,2.415,2.435
952,basic,0.0,0.0,8.244,8.294,0.7565,0.7565,0.0,0.0
953,basic,45.715,48.715,4.614,4.664,0.646,0.646,0.0,0.0
954,basic,51.936,54.936,6.602,6.652,0.5032,0.5032,2.918,2.938
955,premium,39.124,42.124,5.898,5.948,0.5022,0.5022,10.818,10.838
956,basic,96.547,99.547,8.479,8.529,0.6724,0.6724,2.993,3.013
957,basic,32.337,35.337,8.78,8.83,0.1408,0.1408,3.724,3.744
958,basic,106.874,109.874,6.02,6.07,0.6642,0.6642,0.0,0.0
959,basic,35.646,38.646,8.155,8.205,0.4604,0.4604,6.012,6.032
960,basic,15.482,18.482,4.561,4.611,0.6508,0.6508,0.0,0.0
961,basic,34.08,37.08,5.634,5.684,0.473,0.473,7.218,7.238
962,basic,49.999,52.999,2.07,2.12,0.7242,0.7242,0.0,0.0
963,basic,106.936,109.936,7.706,7.756,0.4296,0.4296,10.672,10.692
964,basic,116.462,119.462,6.119,6.169,0.6503,0.6503,0.0,0.0
965,basic,52.608,55.608,7.58,7.63,0.5123,0.5123,0.0,0.0
966,premium,63.557,66.557,8.596,8.646,0.4968,0.4968,1.193,1.213
967,basic,67.983,70.983,7.678,7.728,0.5915,0.5915,5.378,5.398
968,premium,56.657,59.657,2.713,2.763,0.4281,0.4281,3.825,3.845
969,basic,60.289,63.289,7.868,7.918,0.6325,0.6325,6.792,6.812
970,basic,64.343,67.343,6.18,6.23,0.7236,0.7236,10.099,10.119
971,premium,69.621,72.621,10.096,10.146,0.656,0.656,2.706,2.726
972,basic,55.59,58.59,5.834,5.884,0.8383,0.8383,4.014,4.034
973,basic,33.097,36.097,6.789,6.839,0.5609,0.5609,0.0,0.0
974,premium,59.582,62.582,2.702,2.752,0.6451,0.6451,7.107,7.127
975,basic,31.277,34.277,4.586,4.636,0.5606,0.5606,1.59,1.61
976,basic,95.036,98.036,5.014,5.064,0.5411,0.5411,0.672,0.692
977,basic,5.116,8.116,8.495,8.545,0.6784,0.6784,0.0,0.0
978,basic,52.625,55.625,8.95,9.0,0.6252,0.6252,3.863,3.883
979,premium,32.97,35.97,5.434,5.484,0.7233,0.7233,3.506,3.526
980,basic,44.498,47.498,4.562,4.612,0.3717,0.3717,0.0,0.0
981,basic,72.068,75.068,7.576,7.626,0.7727,0.7727,12.238,12.258
982,basic,103.528,106.528,9.576,9.626,0.6879,0.6879,6.574,6.594
983,premium,52.582,55.582,4.173,4.223,0.5819,0.5819,0.025,0.045
984,premium,62.052,65.052,5.782,5.832,0.4807,0.4807,0.162,0.182
985,basic,31.69,34.69,5.021,5.071,0.652,0.652,1.945,1.965
986,basic,105.166,108.166,5.153,5.203,0.7482,0.7482,8.272,8.292
987,premium,58.493,61.493,5.837,5.887,0.4648,0.4648,13.555,13.575
988,basic,7.332,10.332,7.423,7.473,0.6777,0.6777,0.321,0.341
989,basic,15.753,18.753,6.891,6.941,0.7347,0.7347,1.47,1.49
990,basic,70.736,73.736,3.275,3.325,0.2974,0.2974,0.0,0.0
991,basic,0.0,0.0,6.938,6.988,0.341,0.341,10.312,10.332
992,basic,0.32,3.32,7.646,7.696,0.6199,0.6199,2.73,2.75
993,basic,77.71,80.71,9.591,9.641,0.1375,0.1375,2.956,2.976
994,basic,70.652,73.652,5.17,5.22,0.2697,0.2697,10.577,10.597
995,basic,31.92,34.92,5.5,5.55,0.3673,0.3673,0.0,0.0
996,premium,57.537,60.537,5.521,5.571,0.5414,0.5414,4.294,4.314
997,basic,33.023,36.023,5.293,5.343,0.7224,0.7224,12.373,12.393
998,premium,25.984,28.984,9.221,9.271,0.7275,0.7275,0.0,0.0
999,basic,18.867,21.867,6.203,6.253,0.6559,0.6559,0.0,0.0
1000,premium,32.649,35.649,6.827,6.877,0.6261,0.6261,17.01,17.03
1001,basic,75.706,78.706,9.05,9.1,0.6072,0.6072,11.287,11.307
1002,basic,22.038,25.038,4.471,4.521,0.2018,0.2018,12.257,12.277
1003,basic,48.828,51.828,10.178,10.228,0.7529,0.7529,1.276,1.296
1004,basic,55.64,58.64,9.319,9.369,0.6048,0.6048,6.709,6.729
1005,basic,77.955,80.955,7.923,7.973,0.8244,0.8244,0.0,0.0
1006,premium,101.016,104.016,3.419,3.469,0.2312,0.2312,5.32,5.34
1007,basic,21.681,24.681,9.202,9.252,0.6549,0.6549,0.0,0.0
1008,basic,55.462,58.462,5.453,5.503,0.4476,0.4476,5.927,5.947
1009,basic,139.952,142.952,6.317,6.367,0.4511,0.4511,10.193,10.213
1010,basic,68.463,71.463,7.825,7.875,0.3698,0.3698,2.075,2.095
1011,premium,66.023,69.023,4.199,4.249,0.4321,0.4321,9.777,9.797
1012,basic,63.913,66.913,3.947,3.997,0.55,0.55,3.538,3.558
1013,basic,0.0,0.0,4.067,4.117,0.3162,0.3162,9.428,9.448
1014,basic,29.199,32.199,3.101,3.151,0.9717,0.9717,4.914,4.934
1015,premium,113.359,116.359,5.401,5.451,0.7948,0.7948,0.0,0.0
1016,premium,7.78,10.78,6.001,6.051,0.4027,0.4027,0.0,0.0
1017,premium,48.718,51.718,7.557,7.607,0.7751,0.7751,0.0,0.0
1018,premium,62.862,65.862,4.75,4.8,0.5427,0.5427,4.586,4.606
1019,premium,102.255,105.255,6.731,6.781,0.8105,0.8105,11.309,11.329
1020,basic,104.819,107.819,5.164,5.214,0.404,0.404,1.848,1.868
1021,basic,0.0,2.859,1.232,1.282,0.3875,0.3875,8.034,8.054
1022,basic,0.0,0.0,3.799,3.849,0.5654,0.5654,1.34,1.36
1023,basic,51.951,54.951,6.239,6.289,0.2336,0.2336,0.0,0.0
1024,basic,7.664,10.664,5.31,5.36,0.5718,0.5718,9.069,9.089
1025,basic,52.102,55.102,5.222,5.272,0.6082,0.6082,7.293,7.313
1026,basic,122.204,125.204,2.623,2.673,0.8639,0.8639,0.0,0.0
1027,premium,0.0,0.0,8.338,8.388,0.5953,0.5953,9.248,9.268
1028,basic,21.553,24.553,3.369,3.419,0.7119,0.7119,0.365,0.385
1029,basic,51.755,54.755,8.25,8.3,0.5668,0.5668,0.826,0.846
1030,basic,21.004,24.004,5.957,6.007,0.8615,0.8615,11.609,11.629
1031,basic,63.693,66.693,4.694,4.744,1.0,1.0,3.903,3.923
1032,basic,18.86,21.86,3.035,3.085,0.5074,0.5074,1.036,1.056
1033,basic,44.539,47.539,4.661,4.711,0.6693,0.6693,14.132,14.152
1034,basic,13.762,16.762,10.517,10.567,0.6601,0.6601,0.663,0.683
1035,premium,87.849,90.849,4.732,4.782,0.8339,0.8339,0.0,0.0
1036,premium,79.14,82.14,6.769,6.819,0.4664,0.4664,3.111,3.131
1037,basic,8.177,11.177,1.272,1.322,0.6202,0.6202,8.428,8.448
1038,premium,0.0,0.0,4.333,4.383,0.4057,0.4057,6.483,6.503
1039,premium,132.671,135.671,5.68,5.73,0.6073,0.6073,8.542,8.562
1040,premium,89.521,92.521,5.585,5.635,0.6634,0.6634,4.24,4.26
1041,basic,50.391,53.391,6.412,6.462,0.2602,0.2602,4.109,4.129
1042,premium,37.336,40.336,8.472,8.522,0.4909,0.4909,1.017,1.037
1043,basic,60.187,63.187,6.38,6.43,0.6058,0.6058,1.263,1.283
1044,basic,15.842,18.842,9.665,9.715,0.4143,0.4143,0.311,0.331
1045,basic,7.275,10.275,7.764,7.814,0.515,0.515,3.94,3.96
1046,basic,38.013,41.013,3.737,3.787,0.8959,0.8959,12.197,12.217
1047,premium,55.129,58.129,7.251,7.301,0.3943,0.3943,2.902,2.922
1048,basic,47.129,50.129,7.465,7.515,0.3898,0.3898,0.0,0.019
1049,basic,57.318,60.318,8.24,8.29,1.0,1.0,12.092,12.112
1050,basic,8.337,11.337,4.123,4.173,0.3639,0.3639,4.516,4.536
1051,basic,0.0,0.0,8.707,8.757,0.6855,0.6855,0.0,0.0
1052,premium,104.366,107.366,9.398,9.448,0.5609,0.5609,4.505,4.525
1053,basic,94.452,97.452,3.519,3.569,0.3774,0.3774,10.023,10.043
1054,premium,89.892,92.892,5.569,5.619,0.3224,0.3224,6.805,6.825
1055,premium,67.564,70.564,4.513,4.563,0.4403,0.4403,9.387,9.407
1056,basic,53.193,56.193,4.663,4.713,0.589,0.589,1.977,1.997
1057,basic,75.624,78.624,8.914,8.964,0.3797,0.3797,3.262,3.282
1058,premium,11.171,14.171,6.295,6.345,0.8006,0.8006,0.0,0.0
1059,basic,17.462,20.462,6.069,6.119,0.402,0.402,10.366,10.386
1060,basic,0.177,3.177,6.153,6.203,0.8429,0.8429,0.0,0.0
1061,basic,0.0,0.0,7.392,7.442,0.3841,0.3841,0.0,0.0
1062,premium,80.257,83.257,9.1,9.15,0.6289,0.6289,13.988,14.008
1063,basic,46.642,49.642,5.938,5.988,0.5844,0.5844,2.509,2.529
1064,basic,0.0,0.0,6.892,6.942,0.4359,0.4359,9.719,9.739
1065,premium,35.304,38.304,10.526,10.576,0.4359,0.4359,2.927,2.947
1066,basic,72.848,75.848,5.138,5.188,0.5404,0.5404,2.557,2.577
1067,basic,88.249,91.249,8.223,8.273,0.3592,0.3592,0.0,0.0
1068,basic,84.533,87.533,3.619,3.669,0.6239,0.6239,0.0,0.0
1069,premium,113.797,116.797,5.383,5.433,0.4109,0.4109,14.9,14.92
1070,premium,52.741,55.741,5.628,5.678,0.6129,0.6129,2.619,2.639
1071,basic,33.874,36.874,7.134,7.184,0.7302,0.7302,2.329,2.349
1072,basic,54.09,57.09,6.388,6.438,0.6461,0.6461,5.16,5.18
1073,basic,25.593,28.593,8.772,8.822,0.7085,0.7085,5.365,5.385
1074,basic,29.098,32.098,11.149,11.199,0.642,0.642,0.0,0.0
1075,premium,25.562,28.562,6.321,6.371,0.5503,0.5503,14.098,14.118
1076,basic,91.029,94.029,5.565,5.615,0.8295,0.8295,10.122,10.142
1077,basic,43.273,46.273,4.46,4.51,0.7153,0.7153,9.15,9.17
1078,basic,70.938,73.938,9.863,9.913,0.4497,0.4497,12.103,12.123
1079,premium,74.5,77.5,4.327,4.377,0.6618,0.6618,0.0,0.0
1080,basic,73.288,76.288,2.343,2.393,0.6847,0.6847,2.677,2.697
1081,basic,80.181,83.181,7.49,7.54,0.4018,0.4018,8.275,8.295
1082,basic,112.031,115.031,7.678,7.728,0.8004,0.8004,5.066,5.086
1083,premium,73.336,76.336,4.196,4.246,0.5434,0.5434,5.03,5.05
1084,basic,11.275,14.275,5.669,5.719,0.5031,0.5031,3.355,3.375
1085,basic,0.0,0.0,5.065,5.115,0.4026,0.4026,0.0,0.0
1086,basic,33.84,36.84,8.409,8.459,0.1008,0.1008,4.091,4.111
1087,premium,0.0,0.0,5.382,5.432,0.3869,0.3869,0.0,0.0
1088,basic,33.206,36.206,5.679,5.729,0.3895,0.3895,2.781,2.801
1089,basic,0.0,0.0,5.58,5.63,0.6233,0.6233,3.039,3.059
1090,basic,0.0,0.0,7.077,7.127,0.5157,0.5157,6.063,6.083
1091,basic,55.589,58.589,5.553,5.603,0.6386,0.6386,5.084,5.104
1092,basic,9.283,12.283,3.205,3.255,0.1807,0.1807,7.537,7.557
1093,premium,102.369,105.369,6.308,6.358,0.5683,0.5683,0.448,0.468
1094,basic,48.82,51.82,4.698,4.748,0.3682,0.3682,0.0,0.0
1095,basic,69.605,72.605,7.149,7.199,0.5328,0.5328,0.0,0.0
1096,basic,50.13,53.13,6.882,6.932,0.561,0.561,2.291,2.311
1097,basic,14.454,17.454,6.199,6.249,0.5563,0.5563,0.0,0.0
1098,basic,66.438,69.438,5.08,5.13,0.9449,0.9449,10.684,10.704
1099,premium,89.64,92.64,3.363,3.413,0.5771,0.5771,0.0,0.0
1100,basic,0.0,0.0,3.265,3.315,0.4293,0.4293,10.435,10.455
1101,basic,27.872,30.872,8.956,9.006,0.6792,0.6792,0.0,0.0
1102,basic,75.474,78.474,5.993,6.043,0.5795,0.5795,9.213,9.233
1103,basic,28.735,31.735,5.622,5.672,0.8479,0.8479,8.318,8.338
1104,basic,136.853,139.853,9.292,9.342,0.3935,0.3935,1.361,1.381
1105,premium,105.725,108.725,6.233,6.283,0.3497,0.3497,13.244,13.264
1106,basic,55.8,58.8,7.239,7.289,0.5867,0.5867,3.788,3.808
1107,basic,73.686,76.686,8.132,8.182,0.5791,0.5791,4.923,4.943
1108,premium,117.821,120.821,6.597,6.647,0.7901,0.7901,5.162,5.182
1109,premium,56.024,59.024,5.134,5.184,0.3483,0.3483,0.0,0.0
1110,basic,44.239,47.239,4.217,4.267,0.5744,0.5744,1.56,1.58
1111,basic,56.736,59.736,4.829,4.879,0.4705,0.4705,2.851,2.871
1112,basic,43.841,46.841,4.946,4.996,0.3513,0.3513,16.873,16.893
1113,basic,72.927,75.927,6.349,6.399,0.5035,0.5035,0.0,0.0
1114,premium,86.163,89.163,7.603,7.653,0.8465,0.8465,0.0,0.0
1115,basic,60.345,63.345,6.1,6.15,0.5063,0.5063,0.0,0.0
1116,basic,21.366,24.366,4.866,4.916,0.1367,0.1367,0.0,0.0
1117,basic,45.208,48.208,6.879,6.929,0.7056,0.7056,2.239,2.259
1118,basic,26.184,29.184,4.924,4.974,0.6586,0.6586,8.659,8.679
1119,premium,70.323,73.323,5.272,5.322,0.4652,0.4652,1.711,1.731
1120,basic,88.364,91.364,4.264,4.314,0.8394,0.8394,6.716,6.736
1121,basic,21.671,24.671,7.397,7.447,0.5722,0.5722,3.921,3.941
1122,basic,55.582,58.582,3.514,3.564,0.5183,0.5183,2.15,2.17
1123,basic,0.0,0.0,4.394,4.444,0.4725,0.4725,3.972,3.992
1124,premium,44.013,47.013,8.013,8.063,0.4245,0.4245,6.228,6.248
1125,basic,0.0,0.0,9.696,9.746,0.679,0.679,4.714,4.734
1126,basic,71.639,74.639,5.35,5.4,0.5056,0.5056,3.803,3.823
1127,basic,0.0,0.0,6.048,6.098,0.7665,0.7665,0.0,0.0
1128,basic,76.001,79.001,4.024,4.074,0.0794,0.0794,8.298,8.318
1129,basic,0.0,0.982,7.653,7.703,0.7174,0.7174,0.151,0.171
1130,basic,7.102,10.102,6.736,6.786,0.5417,0.5417,3.659,3.679
1131,basic,0.0,0.0,5.144,5.194,0.3967,0.3967,8.308,8.328
1132,basic,82.667,85.667,11.343,11.393,0.2926,0.2926,5.1,5.12
1133,basic,5.645,8.645,8.382,8.432,0.5223,0.5223,6.336,6.356
1134,basic,42.881,45.881,0.709,0.759,0.7347,0.7347,0.0,0.0
1135,premium,24.313,27.313,8.36,8.41,0.706,0.706,4.527,4.547
1136,basic,25.408,28.408,5.48,5.53,0.4629,0.4629,15.127,15.147
1137,basic,0.0,0.0,7.57,7.62,0.5443,0.5443,1.372,1.392
1138,basic,17.859,20.859,8.926,8.976,0.5536,0.5536,10.956,10.976
1139,basic,0.0,0.0,10.251,10.301,0.6682,0.6682,1.128,1.148
1140,premium,40.776,43.776,6.9,6.95,0.5506,0.5506,10.09,10.11
1141,basic,90.629,93.629,7.253,7.303,1.0,1.0,0.0,0.0
1142,basic,0.0,0.0,9.076,9.126,0.7518,0.7518,0.0,0.0
1143,basic,0.0,0.0,9.904,9.954,0.3869,0.3869,2.172,2.192
1144,basic,93.495,96.495,7.438,7.488,0.5457,0.5457,9.734,9.754
1145,basic,31.55,34.55,5.519,5.569,0.6583,0.6583,12.564,12.584
1146,basic,87.497,90.497,1.975,2.025,0.4083,0.4083,10.565,10.585
1147,basic,0.0,0.0,4.124,4.174,0.6,0.6,0.59,0.61
1148,basic,0.0,0.0,7.431,7.481,0.589,0.589,0.0,0.0
1149,basic,0.0,0.0,1.43,1.48,0.41,0.41,0.0,0.0
1150,basic,29.525,32.525,12.067,12.117,0.1566,0.1566,6.176,6.196
1151,basic,72.094,75.094,9.807,9.857,0.6368,0.6368,1.458,1.478
1152,premium,94.489,97.489,5.37,5.42,0.2533,0.2533,8.755,8.775
1153,premium,63.455,66.455,7.956,8.006,0.5797,0.5797,11.07,11.09
1154,basic,82.849,85.849,6.587,6.637,0.599,0.599,1.169,1.189
1155,basic,113.211,116.211,5.507,5.557,0.942,0.942,0.115,0.135
1156,basic,36.509,39.509,7.064,7.114,0.3531,0.3531,9.498,9.518
1157,basic,42.614,45.614,9.906,9.956,0.8347,0.8347,0.0,0.0
1158,basic,67.902,70.902,6.559,6.609,0.4018,0.4018,5.242,5.262
1159,basic,113.104,116.104,9.946,9.996,0.5574,0.5574,0.0,0.0
1160,basic,58.524,61.524,8.319,8.369,0.3482,0.3482,7.808,7.828
1161,basic,10.914,13.914,9.735,9.785,0.4706,0.4706,5.455,5.475
1162,basic,0.0,0.0,8.089,8.139,0.7626,0.7626,2.515,2.535
1163,premium,51.359,54.359,8.321,8.371,0.3793,0.3793,13.992,14.012
1164,basic,79.339,82.339,3.975,4.025,0.6072,0.6072,11.668,11.688
1165,basic,91.695,94.695,0.364,0.414,0.5641,0.5641,8.472,8.492
1166,basic,21.258,24.258,7.908,7.958,0.772,0.772,3.059,3.079
1167,basic,88.052,91.052,5.256,5.306,0.7222,0.7222,4.468,4.488
1168,basic,0.0,0.0,10.131,10.181,0.9491,0.9491,1.469,1.489
1169,premium,72.305,75.305,2.554,2.604,0.5927,0.5927,0.0,0.0
1170,basic,61.558,64.558,8.522,8.572,0.8455,0.8455,3.576,3.596
1171,basic,52.276,55.276,0.0,0.0,0.7252,0.7252,2.553,2.573
1172,premium,104.232,107.232,6.784,6.834,0.5625,0.5625,0.0,0.0
1173,basic,10.945,13.945,6.108,6.158,0.5418,0.5418,2.941,2.961
1174,premium,77.604,80.604,4.748,4.798,0.875,0.875,6.577,6.597
1175,basic,0.0,0.0,5.849,5.899,0.5536,0.5536,3.817,3.837
1176,basic,13.266,16.266,8.515,8.565,0.5814,0.5814,4.24,4.26
1177,premium,138.468,141.468,4.014,4.064,0.3488,0.3488,7.134,7.154
1178,basic,0.0,0.0,2.159,2.209,0.7554,0.7554,0.0,0.0
1179,basic,42.614,45.614,10.307,10.357,0.5502,0.5502,0.0,0.0
1180,premium,96.392,99.392,3.934,3.984,0.5525,0.5525,1.414,1.434
1181,premium,66.133,69.133,4.002,4.052,0.5903,0.5903,2.994,3.014
1182,basic,56.678,59.678,4.879,4.929,0.6982,0.6982,2.849,2.869
1183,basic,91.341,94.341,6.179,6.229,0.5521,0.5521,0.0,0.0
1184,basic,9.448,12.448,7.521,7.571,0.2639,0.2639,0.0,0.0
1185,premium,0.0,0.0,5.379,5.429,0.5534,0.5534,9.265,9.285
1186,basic,80.423,83.423,8.639,8.689,0.6879,0.6879,9.653,9.673
1187,basic,41.24,44.24,6.204,6.254,0.406,0.406,7.184,7.204
1188,basic,0.0,0.0,1.54,1.59,0.5042,0.5042,2.976,2.996
1189,premium,27.058,30.058,4.627,4.677,0.6648,0.6648,0.0,0.0
1190,basic,0.0,0.0,5.111,5.161,0.6817,0.6817,4.355,4.375
1191,premium,0.0,0.0,5.861,5.911,0.4158,0.4158,5.135,5.155
1192,basic,29.993,32.993,9.506,9.556,0.4964,0.4964,7.559,7.579
1193,basic,28.106,31.106,4.126,4.176,0.4965,0.4965,6.779,6.799
1194,premium,39.785,42.785,8.761,8.811,1.0,1.0,0.0,0.0
1195,basic,130.42,133.42,4.162,4.212,0.7852,0.7852,3.14,3.16
1196,basic,21.93,24.93,5.958,6.008,0.7767,0.7767,5.667,5.687
1197,premium,53.776,56.776,7.068,7.118,0.352,0.352,1.086,1.106
1198,premium,81.075,84.075,5.915,5.965,0.4603,0.4603,2.195,2.215
1199,premium,91.695,94.695,4.666,4.716,0.8158,0.8158,0.0,0.0
1200,basic,0.0,0.0,7.451,7.501,0.4412,0.4412,3.11,3.13
1201,premium,58.662,61.662,5.816,5.866,0.5753,0.5753,0.0,0.0
1202,basic,23.88,26.88,7.874,7.924,0.3892,0.3892,4.465,4.485
1203,premium,42.615,45.615,5.473,5.523,0.3273,0.3273,0.0,0.0
1204,premium,93.71,96.71,7.619,7.669,0.3308,0.3308,9.207,9.227
1205,basic,0.0,0.776,7.576,7.626,0.5407,0.5407,7.086,7.106
1206,basic,6.059,9.059,5.748,5.798,0.5616,0.5616,0.0,0.0
1207,basic,59.296,62.296,7.019,7.069,0.5533,0.5533,3.671,3.691
1208,premium,63.519,66.519,5.182,5.232,0.5851,0.5851,5.89,5.91
1209,basic,61.632,64.632,10.498,10.548,0.6131,0.6131,4.052,4.072
1210,premium,0.0,0.0,5.598,5.648,0.3775,0.3775,10.859,10.879
1211,basic,58.102,61.102,5.879,5.929,0.5426,0.5426,11.297,11.317
1212,basic,60.694,63.694,5.254,5.304,0.3926,0.3926,0.0,0.0
1213,basic,0.0,0.0,7.221,7.271,0.2904,0.2904,1.757,1.777
1214,basic,2.926,5.926,8.159,8.209,0.5398,0.5398,10.379,10.399
1215,basic,59.387,62.387,2.837,2.887,0.3865,0.3865,13.993,14.013
1216,premium,34.016,37.016,6.367,6.417,0.5764,0.5764,5.421,5.441
1217,basic,62.281,65.281,3.761,3.811,0.4737,0.4737,7.316,7.336
1218,premium,75.895,78.895,3.801,3.851,0.515,0.515,7.592,7.612
1219,basic,41.173,44.173,0.797,0.847,0.7239,0.7239,3.469,3.489
1220,basic,66.285,69.285,6.692,6.742,0.7593,0.7593,4.157,4.177
1221,premium,50.851,53.851,3.86,3.91,0.3905,0.3905,7.009,7.029
1222,basic,60.783,63.783,7.699,7.749,0.631,0.631,7.277,7.297
1223,basic,0.0,0.0,5.328,5.378,0.7109,0.7109,0.327,0.347
1224,premium,39.36,42.36,3.277,3.327,0.5699,0.5699,6.084,6.104
1225,basic,71.419,74.419,10.511,10.561,0.7513,0.7513,0.0,0.0
1226,premium,35.888,38.888,5.701,5.751,0.6726,0.6726,6.668,6.688
1227,basic,102.122,105.122,6.707,6.757,0.6851,0.6851,0.0,0.0
1228,premium,104.672,107.672,3.622,3.672,0.5697,0.5697,9.067,9.087
1229,premium,0.0,0.0,6.595,6.645,0.283,0.283,8.465,8.485
1230,basic,57.586,60.586,5.892,5.942,0.281,0.281,4.747,4.767
1231,basic,0.0,0.0,5.796,5.846,0.8136,0.8136,10.594,10.614
1232,premium,10.525,13.525,9.46,9.51,0.8294,0.8294,0.311,0.331
1233,basic,11.705,14.705,5.443,5.493,0.721,0.721,4.936,4.956
1234,basic,132.53,135.53,6.338,6.388,0.6025,0.6025,13.337,13.357
1235,basic,95.593,98.593,4.787,4.837,0.4057,0.4057,0.0,0.0
1236,premium,86.033,89.033,2.772,2.822,0.4972,0.4972,4.669,4.689
1237,basic,28.083,31.083,3.865,3.915,0.2963,0.2963,5.077,5.097
1238,basic,84.565,87.565,7.196,7.246,0.5937,0.5937,3.785,3.805
1239,premium,0.0,0.0,5.24,5.29,0.7884,0.7884,3.862,3.882
1240,basic,45.282,48.282,4.347,4.397,0.6415,0.6415,0.567,0.587
1241,premium,94.702,97.702,6.308,6.358,1.0,1.0,9.647,9.667
1242,basic,115.084,118.084,7.129,7.179,0.6694,0.6694,1.393,1.413
1243,basic,0.0,0.0,4.374,4.424,0.7021,0.7021,2.85,2.87
